scene_name,mutate_gauss,avg_time
scene1.json,0,74.4350558121999
scene1.json,1,5.081312656402588
scene2.json,0,111.37344829241435
scene2.json,1,9.535283406575521
scene3.json,0,149.65348394711813
scene3.json,1,8.332430919011435
