scene_name,elite_proportion,avg_time
scene1.json,0.2,12.672662576039633
scene1.json,0.5,8.810266653696695
scene2.json,0.2,19.957942326863606
scene2.json,0.5,14.011976559956869
scene3.json,0.2,20.763883352279663
scene3.json,0.5,13.419815937678019
